Date,2193340,2338523,2339495,2343225,2343940,2361000,2364500,2369800,2371500,2372250,2373000,2374500,2374745,2388975,2408540,2422500,2427250,2350600,2450250,2450825,2464000,2467500,2469800,2470072,2472000,2472850,2479155,2481510,3544970,3574500,2370000,2367310,2365769,2365470,2327100,2326000,2324000,2322700,2315550,2315500,2228500,2299950,2298608,2312200,2297155,2296500,2298123,2295013,2266200,2268390
1/10/2013,269.1228672,18031.2321,74131.11706,413470.5869,45995.54458,751097.4566,1673454.92,158293.1773,650788.0243,469741.7318,616536.023,296035.1539,305821.44,354752.8704,501547.1616,5247895.91,303374.8685,203799.4076,342520.0128,697272.8832,973735.465,1617183.775,347413.1558,9370.368922,2593365.811,2074692.649,313161.1546,1316255.478,237317.4374,1088724.326,848960.3174,163920.2918,112542.2899,214075.008,22410.59512,110095.7184,174195.8922,817154.8877,731524.8845,501547.1616,48442.1161,23340.2923,40857.74438,36209.2585,10495.79182,83917.40314,83428.08883,9150.177485,2984.817254,72173.85984
1/11/2013,293.5885824,18520.54641,80981.51731,418363.7299,46729.51603,741311.1706,1636756.347,157559.2059,601856.5939,452615.7312,582284.0218,300928.297,315607.7261,393898.0147,501547.1616,5361661.486,300928.297,212362.4079,452615.7312,1005540.895,1602504.346,1776210.924,381665.1571,12208.39188,4942074.47,4134705.869,755990.5997,3107145.83,340073.4413,1176800.901,845290.4602,166122.2062,111808.3185,212117.7508,20600.1322,107893.804,164409.6061,814708.3162,721738.5984,494207.447,47952.80179,23487.08659,39145.14432,33762.68698,9957.546086,80981.51731,79513.5744,8611.93175,3058.2144,70705.91693
1/12/2013,342.5200128,17174.93207,75354.40282,415917.1584,45995.54458,741311.1706,1563359.201,150464.1485,570051.1642,437936.3021,555371.735,300928.297,325394.0122,611642.88,499100.5901,5339642.342,300928.297,217989.5224,548032.0205,1000647.752,2471037.235,3890048.717,354752.8704,9566.094643,8563000.32,4942074.47,479528.0179,3669857.28,376772.0141,1245304.904,823271.3165,161963.0346,140433.2052,205512.0077,18716.27213,105936.5468,155112.6344,814708.3162,702166.0262,484421.161,46974.17318,25199.68666,39634.45862,32050.08691,9468.231782,75843.71712,75109.74566,8122.617446,2960.351539,69482.63117
1/13/2013,318.0542976,16514.35776,70461.25978,406130.8723,45261.57312,729078.313,1548679.772,144592.3768,543138.8774,425703.4445,535799.1629,291142.0109,305821.44,523566.3053,467295.1603,5305390.341,293588.5824,209671.1793,1074044.897,1098510.612,2789091.533,5382457.344,330287.1552,10764.91469,8171548.877,3596460.134,349859.7274,4085774.438,344966.5843,1661222.062,775563.1718,161963.0346,128934.3191,198661.6074,17077.06921,103979.2896,148996.2056,809815.1731,685040.0256,477081.4464,45261.57312,27156.94387,39879.11578,30337.48685,9076.780339,71929.20269,71439.88838,7657.768858,2862.488678,68014.68826
1/14/2013,342.5200128,89544.51763,71439.88838,396344.5862,44772.25882,714398.8838,1514427.771,150219.4913,526012.8768,413470.5869,572497.7357,371878.871,327840.5837,939483.4637,4526157.312,6703605.965,1289343.191,197682.9788,3963445.862,4624020.173,9296971.776,8465137.459,1832482.068,85874.66035,11596749,6434483.098,342520.0128,6483414.528,726631.7414,7584371.712,769446.743,166856.1777,115478.1757,196215.0359,15633.59201,101288.0609,143613.7482,809815.1731,675253.7395,464848.5888,43793.63021,28869.54394,39145.14432,28380.22963,8685.328896,68259.34541,69482.63117,7021.660262,2715.694387,66791.4025
1/15/2013,342.5200128,66302.08819,78045.63149,393898.0147,44282.94451,716845.4554,1604950.917,162697.0061,513780.0192,437936.3021,978628.608,435489.7306,450169.1597,1962150.359,4770814.464,7046125.978,897891.7478,197193.6645,6556811.674,7877960.294,19964023.6,10324531.81,3400734.413,271569.4387,18887532.13,6850400.256,604303.1654,9810751.795,1445923.768,19230052.15,767000.1715,163920.2918,119882.0045,198906.2646,13920.99195,98596.83226,137986.6337,807368.6016,660574.3104,455062.3027,43548.97306,22997.77229,38411.17286,26912.28672,8465.137459,64834.14528,65812.77389,6679.14025,2642.297242,65568.11674
1/16/2013,758.4371712,125753.7761,164898.9204,423256.873,44527.60166,829387.7453,1680794.634,293588.5824,577390.8787,1127869.471,1974383.217,711952.3123,976182.0365,3914514.432,6091963.085,6666907.392,751097.4566,197438.3217,7755631.718,7388645.99,14777291.98,10813846.12,4477225.882,116456.8044,20012955.03,5088868.762,924804.0346,7266317.414,2101604.936,29848172.54,839174.0314,177865.7495,121839.2617,206490.6363,12306.25475,96639.57504,132848.8335,804922.0301,643448.3098,442829.4451,42081.03014,24465.7152,35964.60134,26422.97242,8293.877453,62142.91661,74131.11706,6312.154522,2568.900096,64589.48813
1/17/2013,24465.7152,85630.0032,216032.2652,743757.7421,48197.45894,1482622.341,3596460.134,484421.161,971288.8934,2417212.662,3474131.558,733971.456,1157228.329,3009282.97,3841117.286,5901130.506,932143.7491,349859.7274,2960351.539,3694322.995,5871771.648,11278694.71,3107145.83,63121.54522,22997772.29,5309060.198,650788.0243,5235663.053,2040440.648,26667629.57,1116859.899,171504.6636,174195.8922,227286.4942,11009.57184,94926.97498,131136.2335,802475.4586,626322.3091,425703.4445,40368.43008,23951.93518,33028.71552,24710.37235,8049.220301,59451.68794,63121.54522,5896.237363,2471.037235,63610.85952
1/18/2013,33273.37267,58962.37363,170036.7206,736418.0275,45750.88742,1678348.063,3547528.704,371878.871,1409225.196,2346262.088,3327337.267,528459.4483,768223.4573,2280204.657,2960351.539,5470533.919,648341.4528,464848.5888,1788443.781,2177448.653,5455854.49,11719077.58,1274663.762,35964.60134,22924375.14,4795280.179,403684.3008,3547528.704,1778657.495,14728360.55,1063035.325,159271.806,204533.3791,249550.295,9810.751795,91257.1177,123551.8618,797582.3155,606749.737,406130.8723,37677.20141,20306.54362,30337.48685,22753.11514,7780.097434,56271.14496,58228.40218,5651.580211,2495.50295,62876.88806
1/19/2013,6556.811674,44772.25882,140922.5196,552925.1635,43793.63021,1406778.624,3082680.115,259336.5811,1578038.63,2020868.076,2495502.95,398791.1578,538245.7344,1485068.913,2033100.933,5128013.906,506440.3046,315607.7261,1262430.904,1377419.766,3571994.419,11865871.87,883212.3187,26422.97242,15168743.42,3767720.141,300928.297,2519968.666,1164568.044,7290783.13,955386.1786,157069.8916,145815.6626,227041.8371,9027.848909,89299.86048,118169.4044,797582.3155,584730.5933,386558.3002,34985.97274,19254.51786,28135.57248,22043.6094,7584.371712,54069.23059,56026.48781,5969.634509,2422.105805,65078.80243
1/20/2013,3449.665843,36453.91565,121594.6045,447722.5882,42570.34445,1179247.473,2764625.818,218968.151,1646542.633,1817802.639,1634309.775,347413.1558,442829.4451,1223285.76,1556019.487,5005685.33,437936.3021,240497.9804,907678.0339,1059365.468,2617831.526,10960640.41,733971.456,22263.80083,9125711.77,2082032.364,251996.8666,1989062.646,902784.8909,3987911.578,880765.7472,156335.9201,128200.3476,203310.0933,8122.617446,87342.60326,113765.5757,797582.3155,570051.1642,376772.0141,34252.00128,18985.395,27646.25818,22092.54083,7755.631718,52111.97338,55047.8592,5945.168794,2397.64009,65812.77389
1/21/2013,2299.777229,31316.11546,111074.347,413470.5869,42325.6873,971288.8934,2495502.95,196215.0359,1433690.911,1428797.768,1162121.472,320500.8691,393898.0147,1069151.754,1230625.475,4866230.753,396344.5862,213585.6937,648341.4528,851406.889,1984169.503,7413111.706,631215.4522,19230.05215,5798374.502,1343167.764,219946.7796,1648989.204,743757.7421,2691228.672,836727.4598,155112.6344,122573.2332,190098.6071,7462.043136,85874.66035,111319.0042,795135.744,555371.735,362092.585,32784.05837,19230.05215,28869.54394,21480.89795,7804.563149,51133.34477,54313.88774,5700.511642,2348.708659,65323.45958
1/22/2013,1614.737203,27156.94387,102266.6895,391451.4432,41591.71584,858746.6035,2228826.655,179823.0067,1088724.326,917464.32,961502.6074,300928.297,357199.4419,959056.0358,1005540.895,4672951.603,362092.585,195481.0644,486867.7325,699719.4547,1497301.77,3376268.698,548032.0205,16147.37203,3278405.837,1113190.042,193523.8072,1394545.766,633662.0237,2084478.935,803698.7443,153644.6915,108383.1183,180801.6353,7046.125978,83917.40314,108383.1183,792689.1725,533352.5914,349859.7274,31071.4583,21260.70651,29358.85824,20135.28361,7510.974566,51378.00192,58228.40218,5382.457344,2226.380083,64834.14528
1/23/2013,1296.682906,24955.0295,87587.26042,374325.4426,40857.74438,787796.0294,1763978.066,167100.8348,836727.4598,743757.7421,814708.3162,286248.8678,327840.5837,878319.1757,870979.4611,4694970.747,335180.2982,181290.9496,389004.8717,601856.5939,1162121.472,2471037.235,489314.304,14508.16911,2471037.235,971288.8934,173217.2636,1206159.759,562711.4496,1737065.779,775563.1718,153155.3772,94437.66067,172727.9493,6532.345958,82204.80307,101532.7181,790242.601,511333.4477,337626.8698,28380.22963,20086.35218,27156.94387,18960.92928,6997.194547,50888.68762,49665.40186,4893.14304,2128.517222,62632.23091
1/24/2013,1174.35433,22753.11514,82938.77453,364539.1565,40857.74438,743757.7421,1697920.635,158782.4916,697272.8832,650788.0243,714398.8838,278909.1533,308268.0115,822048.0307,790242.601,4576312.028,313161.1546,173461.9208,327840.5837,538245.7344,961502.6074,2143196.652,457508.8742,13896.52623,2086925.507,890552.0333,161473.7203,1081384.612,511333.4477,1531553.772,767000.1715,153400.0343,86119.3175,166366.8634,6043.031654,80981.51731,97373.5465,787796.0294,499100.5901,325394.0122,26178.31526,19841.69503,24416.78377,18300.35497,6825.934541,48686.77325,47218.83034,4526.157312,1981.722931,60919.63085
1/25/2013,1076.491469,21676.62367,78779.60294,364539.1565,40613.08723,721738.5984,1580485.202,152910.72,623875.7376,594516.8794,641001.7382,276462.5818,296035.1539,746204.3136,729078.313,4529827.169,293588.5824,173217.2636,278909.1533,469741.7318,826941.1738,1932791.501,433043.159,13578.47194,1854501.212,839174.0314,156580.5773,998201.1802,479528.0179,1357847.194,762107.0285,153155.3772,83183.43168,161718.3775,5480.320205,80002.8887,94682.31782,785349.4579,489314.304,315607.7261,24955.0295,18324.82068,23805.14089,17688.71209,6679.14025,46974.17318,45016.91597,4281.50016,1981.722931,59451.68794
1/26/2013,1027.560038,21407.5008,76577.68858,362092.585,40368.43008,714398.8838,1465496.34,148506.8913,577390.8787,555371.735,592070.3078,271569.4387,286248.8678,709505.7408,697272.8832,4592214.743,286248.8678,171749.3207,247103.7235,433043.159,773116.6003,1783550.638,403684.3008,13064.69192,1702813.778,800028.887,156580.5773,946823.1782,450169.1597,1291789.763,759660.457,153155.3772,81715.48877,159271.806,4991.005901,79024.2601,91257.1177,782902.8864,477081.4464,308268.0115,23903.00375,17101.53492,22826.51228,16954.74063,6605.743104,45016.91597,43548.97306,4134.705869,1883.86007,58473.05933
1/27/2013,954.1628928,20257.61219,76088.37427,357199.4419,40368.43008,699719.4547,1507088.056,144347.7197,548032.0205,530906.0198,560264.8781,269122.8672,278909.1533,648341.4528,655681.1674,4725552.891,276462.5818,171015.3492,212607.0651,384111.7286,667914.025,1646542.633,376772.0141,11449.95471,1565805.773,763330.3142,146794.2912,890552.0333,418363.7299,1203713.188,763330.3142,152421.4057,80002.8887,155846.6058,4526.157312,77800.97434,90523.14624,780456.3149,462402.0173,300928.297,23144.56658,18740.73784,22092.54083,16318.63204,6556.811674,43059.65875,42325.6873,3792.185856,1761.531494,57739.08787
1/28/2013,905.2314624,18936.46356,69971.94547,352306.2989,39879.11578,680146.8826,1335828.05,138475.948,523566.3053,506440.3046,530906.0198,261783.1526,269122.8672,604303.1654,589623.7363,5032597.617,266676.2957,163186.3204,193523.8072,352306.2989,604303.1654,1531553.772,357199.4419,10593.65468,1467942.912,736418.0275,134561.4336,848960.3174,398791.1578,1103403.756,764553.6,153155.3772,82694.11738,152910.72,4159.171584,76822.34573,87831.91757,775563.1718,450169.1597,288695.4394,21994.67796,19474.7093,20869.25507,15633.59201,6434.483098,41347.05869,39879.11578,3669.85728,1761.531494,57005.11642
1/29/2013,954.1628928,18740.73784,68993.31686,349859.7274,39634.45862,680146.8826,1392099.195,137008.0051,501547.1616,484421.161,501547.1616,259336.5811,261783.1526,577390.8787,557818.3066,5201411.052,259336.5811,163430.9775,186673.407,335180.2982,560264.8781,1445923.768,347413.1558,10520.25754,1367633.48,721738.5984,136274.0337,824494.6022,384111.7286,1032453.181,762107.0285,154134.0058,77067.00288,152421.4057,3792.185856,76333.03142,87342.60326,773116.6003,445276.0166,283802.2963,21676.62367,18202.49211,20575.66648,15193.20914,6434.483098,40368.43008,36453.91565,3547.528704,1737.065779,56760.45926
1/30/2013,1761.531494,78045.63149,123062.5475,445276.0166,41591.71584,873426.0326,1438584.054,182024.9211,540692.3059,570051.1642,592070.3078,494207.447,340073.4413,2101604.936,2911420.109,6777003.11,1587824.916,198416.9503,1049579.182,900338.3194,2740160.102,5822840.218,1396992.338,371878.871,2471037.235,2130963.794,643448.3098,1438584.054,2072246.077,3792185.856,765776.8858,157559.2059,78534.94579,158537.8345,4354.897306,76577.68858,87342.60326,770670.0288,445276.0166,278909.1533,21456.43223,20306.54362,18863.06642,14850.68913,6189.825946,36943.22995,35475.28704,3400.734413,1663.668634,56271.14496
1/31/2013,14997.48342,72418.51699,415917.1584,1274663.762,59207.03078,1700367.206,2495502.95,330287.1552,746204.3136,1335828.05,2617831.526,968842.3219,1005540.895,2960351.539,5945168.794,7425344.563,3816651.571,699719.4547,1237965.189,1039792.896,3865583.002,7951357.44,5602648.781,139943.8909,4526157.312,2299777.229,858746.6035,3718788.71,1712600.064,13602937.65,900338.3194,153644.6915,89544.51763,187407.3784,9786.28608,77311.66003,96884.23219,768223.4573,452615.7312,288695.4394,23633.88088,21505.36366,16465.42633,14018.85481,6630.208819,35719.94419,43304.3159,3474.131558,1565.805773,56026.48781
2/1/2013,5700.511642,40857.74438,244657.152,1445923.768,49665.40186,1472836.055,3058214.4,259336.5811,1049579.182,1497301.77,3645391.565,937036.8922,1005540.895,1365186.908,2287544.371,6039361.797,1291789.763,985968.3226,738864.599,680146.8826,2160322.652,6214291.661,2984817.254,41347.05869,4966540.186,1511981.199,305821.44,2764625.818,1030006.61,18398217.83,938260.1779,149974.8342,135540.0622,247103.7235,8587.466035,77800.97434,99575.46086,765776.8858,442829.4451,271569.4387,23193.49801,22019.14368,16489.89204,13040.2262,6312.154522,34252.00128,35964.60134,3253.940122,1419.011482,54803.20205
2/2/2013,2935.885824,33273.37267,177131.778,892998.6048,45261.57312,1277110.333,2838022.963,208692.5507,1149888.614,1448370.34,2568900.096,601856.5939,555371.735,1127869.471,1551126.344,5969634.509,663020.8819,435489.7306,562711.4496,570051.1642,1499748.342,3253940.122,951716.3213,29848.17254,3205008.691,973735.465,201597.4932,1822695.782,839174.0314,7853494.579,878319.1757,149485.5199,103979.2896,221170.0654,9639.491789,78045.63149,96884.23219,763330.3142,430596.5875,269122.8672,21407.5008,20771.3922,16196.30346,12697.70619,5798.374502,32539.40122,34007.34413,3107.14583,1247.751475,53579.91629
2/3/2013,2568.900096,30092.8297,148506.8913,555371.735,42815.0016,1039792.896,2593365.811,183982.1783,1167014.615,1360293.765,1940131.215,398791.1578,425703.4445,1052025.754,1279556.905,5991653.652,533352.5914,288695.4394,499100.5901,535799.1629,1230625.475,2197021.225,760883.7427,25933.65811,2028207.79,680146.8826,172238.635,1348060.908,746204.3136,3596460.134,844067.1744,149974.8342,89544.51763,184960.8069,9101.246054,77800.97434,93948.34637,763330.3142,428150.016,274016.0102,19841.69503,21260.70651,17762.10924,12599.84333,5676.045926,31316.11546,31805.42976,3009.28297,1125.422899,52845.94483
2/4/2013,2152.982938,27156.94387,129178.9763,489314.304,41591.71584,883212.3187,2365834.66,167345.492,973735.465,1066705.183,1291789.763,362092.585,371878.871,954162.8928,1044686.039,6029575.511,469741.7318,249550.295,406130.8723,462402.0173,973735.465,1869180.641,643448.3098,21701.08938,1639202.918,587177.1648,152666.0628,1064258.611,660574.3104,2255738.941,811038.4589,149240.8627,83183.43168,169547.4063,8465.137459,76577.68858,90278.48909,758437.1712,430596.5875,264229.7242,18716.27213,21896.8151,19670.43502,12134.99474,5847.305933,29848.17254,29358.85824,2960.351539,1052.025754,52111.97338
2/5/2013,1883.86007,25199.68666,116946.1187,452615.7312,41591.71584,812261.7446,2040440.648,161229.0632,787796.0294,785349.4579,1037346.324,337626.8698,344966.5843,866086.3181,919910.8915,6153127.373,418363.7299,225573.8941,357199.4419,420810.3014,846513.7459,1653882.348,577390.8787,19743.83217,1436137.482,548032.0205,146304.9769,1502194.913,609196.3085,1854501.212,803698.7443,155846.6058,79268.91725,163186.3204,8440.671744,75599.05997,87342.60326,768223.4573,425703.4445,259336.5811,17713.1778,20453.33791,23951.93518,11621.21472,5920.703078,28135.57248,29358.85824,2862.488678,1027.560038,51378.00192
2/6/2013,1737.065779,23340.2923,108872.4326,435489.7306,43304.3159,797582.3155,1751745.208,160739.7489,675253.7395,682593.4541,910124.6054,327840.5837,337626.8698,800028.887,841620.6029,6310931.236,384111.7286,216276.9224,298481.7254,376772.0141,755990.5997,1511981.199,521119.7338,17835.50638,1321148.621,526012.8768,138720.6052,1524214.057,562711.4496,1602504.346,800028.887,154867.9772,82938.77453,169792.0635,8391.740314,75109.74566,87342.60326,765776.8858,420810.3014,256890.0096,17028.13778,24294.45519,27646.25818,11278.69471,6116.4288,26912.28672,26912.28672,2813.557248,1027.560038,51133.34477
2/7/2013,5260.128768,27156.94387,115967.49,604303.1654,99330.80371,2348708.659,3009282.97,413470.5869,682593.4541,795135.744,1030006.61,513780.0192,655681.1674,760883.7427,873426.0326,6385551.667,682593.4541,352306.2989,266676.2957,347413.1558,685040.0256,1492408.627,1039792.896,87097.94611,1612290.632,1697920.635,557818.3066,3645391.565,530906.0198,1401885.481,1156005.043,219457.4653,176642.4637,237562.0946,8416.206029,75354.40282,87587.26042,758437.1712,415917.1584,254443.4381,17395.12351,28380.22963,30826.80115,11131.90042,6361.085952,25689.00096,26912.28672,2789.091533,1076.491469,50888.68762
2/8/2013,71195.23123,24955.0295,158537.8345,1350507.479,222148.694,4232568.73,5455854.49,689933.1686,927250.6061,1543786.629,3229474.406,846513.7459,1301576.049,733971.456,907678.0339,6463841.956,2519968.666,985968.3226,303374.8685,401237.7293,663020.8819,1558466.058,1768871.209,46240.20173,1815356.068,1401885.481,596963.4509,5186731.622,511333.4477,1304022.62,1949917.501,179333.6924,560264.8781,653234.5958,8954.451763,75354.40282,123796.5189,753544.0282,415917.1584,256890.0096,19254.51786,24441.24948,26178.31526,10667.05183,6458.948813,24710.37235,24465.7152,2691.228672,978.628608,50154.71616
2/9/2013,15633.59201,22214.8694,126732.4047,1482622.341,119392.6902,2495502.95,3865583.002,489314.304,1421458.053,1639202.918,3865583.002,848960.3174,1015327.181,685040.0256,778009.7434,6537239.101,1140102.328,1355400.622,298481.7254,406130.8723,614089.4515,1507088.056,846513.7459,30337.48685,1644096.061,868532.8896,254443.4381,3033748.685,479528.0179,1201266.616,1414118.339,157314.5487,484421.161,892998.6048,8832.123187,74375.77421,129178.9763,753544.0282,408577.4438,249550.295,18398.21783,22386.12941,24465.7152,9908.614656,6263.223091,23438.15516,23976.4009,2544.434381,929.6971776,49420.7447
2/10/2013,7853.494579,37187.8871,129668.2906,866086.3181,80736.86016,1930344.929,3718788.71,327840.5837,1668561.777,1768871.209,3351802.982,790242.601,606749.737,694826.3117,961502.6074,6698712.822,1355400.622,704612.5978,408577.4438,548032.0205,1066705.183,3620925.85,981075.1795,305821.44,3253940.122,1925451.786,193034.4929,1991509.217,496654.0186,1255091.19,1140102.328,154134.0058,271569.4387,839174.0314,9150.177485,73397.1456,126487.7476,753544.0282,398791.1578,249550.295,17272.79493,22557.38941,31560.77261,9443.766067,5969.634509,22753.11514,23487.08659,2495.50295,856.300032,48197.45894
2/11/2013,80492.20301,293588.5824,2336475.802,2020868.076,3987911.578,8391740.314,16245234.89,809815.1731,3180542.976,4770814.464,9639491.789,6630208.819,1945024.358,1196373.473,9810751.795,10287833.24,19058792.14,1247751.475,1098510.612,1206159.759,4991005.901,10471326.11,29603515.39,2495502.95,25199686.66,10789380.4,269122.8672,1700367.206,614089.4515,2368281.231,1671008.348,170770.6921,254443.4381,638555.1667,9076.780339,73152.48845,121349.9474,755990.5997,398791.1578,251996.8666,16979.20635,23193.49801,30092.8297,9370.368922,5847.305933,21383.03508,22753.11514,2471.037235,758.4371712,47218.83034
2/12/2013,81960.14592,195725.7216,5578183.066,4085774.438,4526157.312,10397928.96,16318632.04,861193.175,3987911.578,6140894.515,12453049.04,4305965.875,5406923.059,995754.6086,7731166.003,9211341.773,19621503.59,2715694.387,856300.032,863639.7466,3816651.571,12477514.75,25689000.96,873426.0326,30092829.7,14924086.27,1034899.753,3229474.406,562711.4496,2128517.222,2380514.089,174440.5494,330287.1552,2064906.363,8783.191757,72418.51699,115967.49,755990.5997,401237.7293,244657.152,16367.56347,22826.51228,33273.37267,9150.177485,5871.771648,20477.80362,22728.64942,2471.037235,831.8343168,46484.85888
2/13/2013,78045.63149,167590.1491,4746348.749,5235663.053,4721883.034,11082968.99,17150466.36,1282003.476,5627114.496,7266317.414,18863066.42,4526157.312,5553717.35,910124.6054,6116428.8,9015616.051,16220769.18,3938980.147,1198820.045,1411671.767,5676045.926,17615314.94,10104340.38,300928.297,36698572.8,13725266.23,839174.0314,4501691.597,530906.0198,1952364.073,2293660.8,168079.4634,425703.4445,6091963.085,8758.726042,72907.8313,112542.2899,758437.1712,401237.7293,241965.9233,16661.15205,21505.36366,31805.42976,9835.21751,5920.703078,20184.21504,22410.59512,2422.105805,831.8343168,45750.88742
